timestamp,sản lượng
2025-04-13 08:30:00,1721
2025-04-13 08:40:00,1634
2025-04-13 08:50:00,1731
2025-04-13 09:00:00,1486
2025-04-13 09:10:00,1565
2025-04-13 09:20:00,1426
2025-04-13 09:30:00,1642
2025-04-13 09:40:00,1672
2025-04-13 09:50:00,1489
2025-04-13 10:00:00,1563
2025-04-13 10:10:00,1743
2025-04-13 10:20:00,1587
2025-04-13 10:30:00,1649
2025-04-13 10:40:00,1739
2025-04-13 10:50:00,1640
2025-04-13 11:00:00,1760
2025-04-13 11:10:00,1630
2025-04-13 11:20:00,1667
2025-04-13 11:30:00,1618
2025-04-13 11:40:00,1639
2025-04-13 11:50:00,1624
2025-04-13 12:00:00,1786
2025-04-13 12:10:00,1768
2025-04-13 12:20:00,1844
2025-04-13 12:30:00,1741
2025-04-13 12:40:00,1859
2025-04-13 12:50:00,1765
2025-04-13 13:00:00,1808
2025-04-13 13:10:00,1706
2025-04-13 13:20:00,1836
2025-04-13 13:30:00,1732
2025-04-13 13:40:00,1737
2025-04-13 13:50:00,1944
2025-04-13 14:00:00,1744
2025-04-13 14:10:00,1843
2025-04-13 14:20:00,1829
2025-04-13 14:30:00,1836
2025-04-13 14:40:00,1912
2025-04-13 14:50:00,1875
2025-04-13 15:00:00,1642
2025-04-13 15:10:00,1773
2025-04-13 15:20:00,1829
2025-04-13 15:30:00,1678
2025-04-13 15:40:00,1747
2025-04-13 15:50:00,1758
2025-04-13 16:00:00,1682
2025-04-13 16:10:00,1721
2025-04-13 16:20:00,1822
2025-04-13 16:30:00,1866
2025-04-13 16:40:00,1726
2025-04-13 16:50:00,1849
2025-04-13 17:00:00,1831
2025-04-13 17:10:00,2004
2025-04-13 17:20:00,1898
2025-04-13 17:30:00,1673
2025-04-13 17:40:00,2015
2025-04-13 17:50:00,1739
2025-04-13 18:00:00,1259
2025-04-13 18:10:00,1273
2025-04-13 18:20:00,1354
2025-04-13 18:30:00,1261
2025-04-13 18:40:00,1264
2025-04-13 18:50:00,1421
2025-04-13 19:00:00,1247
2025-04-13 19:10:00,1349
2025-04-13 19:20:00,1161
2025-04-13 19:30:00,1285
2025-04-13 19:40:00,1361
2025-04-13 19:50:00,1340
2025-04-13 20:00:00,1423
2025-04-13 20:10:00,1519
2025-04-13 20:20:00,1374
2025-04-13 20:30:00,1349
2025-04-13 20:40:00,1486
2025-04-13 20:50:00,1457
2025-04-13 21:00:00,1389
2025-04-13 21:10:00,1383
2025-04-13 21:20:00,1163
2025-04-13 21:30:00,1219
2025-04-13 21:40:00,1353
2025-04-13 21:50:00,1447
2025-04-13 22:00:00,746
2025-04-13 22:10:00,927
2025-04-13 22:20:00,892
2025-04-13 22:30:00,981
2025-04-13 22:40:00,950
2025-04-13 22:50:00,893
2025-04-13 23:00:00,883
2025-04-13 23:10:00,797
2025-04-13 23:20:00,1039
2025-04-13 23:30:00,902
2025-04-13 23:40:00,921
2025-04-13 23:50:00,993
2025-04-14 00:00:00,914
2025-04-14 00:10:00,848
2025-04-14 00:20:00,980
2025-04-14 00:30:00,930
2025-04-14 00:40:00,946
2025-04-14 00:50:00,922
2025-04-14 01:00:00,730
2025-04-14 01:10:00,872
2025-04-14 01:20:00,871
2025-04-14 01:30:00,1021
2025-04-14 01:40:00,915
2025-04-14 01:50:00,999
2025-04-14 02:00:00,711
2025-04-14 02:10:00,927
2025-04-14 02:20:00,756
2025-04-14 02:30:00,813
2025-04-14 02:40:00,848
2025-04-14 02:50:00,933
2025-04-14 03:00:00,859
2025-04-14 03:10:00,665
2025-04-14 03:20:00,806
2025-04-14 03:30:00,826
2025-04-14 03:40:00,998
2025-04-14 03:50:00,948
2025-04-14 04:00:00,846
2025-04-14 04:10:00,989
2025-04-14 04:20:00,1094
2025-04-14 04:30:00,1027
2025-04-14 04:40:00,833
2025-04-14 04:50:00,714
2025-04-14 05:00:00,866
2025-04-14 05:10:00,1016
2025-04-14 05:20:00,761
2025-04-14 05:30:00,991
2025-04-14 05:40:00,967
2025-04-14 05:50:00,776
2025-04-14 06:00:00,1665
2025-04-14 06:10:00,1560
2025-04-14 06:20:00,1549
2025-04-14 06:30:00,1654
2025-04-14 06:40:00,1487
2025-04-14 06:50:00,1719
2025-04-14 07:00:00,1797
2025-04-14 07:10:00,1694
2025-04-14 07:20:00,1689
2025-04-14 07:30:00,1685
2025-04-14 07:40:00,1653
2025-04-14 07:50:00,1631
2025-04-14 08:00:00,1713
2025-04-14 08:10:00,1667
2025-04-14 08:20:00,1770
2025-04-14 08:30:00,1642
2025-04-14 08:40:00,1678
2025-04-14 08:50:00,1745
2025-04-14 09:00:00,1682
2025-04-14 09:10:00,1621
2025-04-14 09:20:00,1666
2025-04-14 09:30:00,1632
2025-04-14 09:40:00,1712
2025-04-14 09:50:00,1740
2025-04-14 10:00:00,1579
2025-04-14 10:10:00,1799
2025-04-14 10:20:00,1700
2025-04-14 10:30:00,1686
2025-04-14 10:40:00,1691
2025-04-14 10:50:00,1859
2025-04-14 11:00:00,1536
2025-04-14 11:10:00,1795
2025-04-14 11:20:00,1586
2025-04-14 11:30:00,1646
2025-04-14 11:40:00,1546
2025-04-14 11:50:00,1599
2025-04-14 12:00:00,1860
2025-04-14 12:10:00,1713
2025-04-14 12:20:00,1600
2025-04-14 12:30:00,1718
2025-04-14 12:40:00,1591
2025-04-14 12:50:00,1601
2025-04-14 13:00:00,1840
2025-04-14 13:10:00,1727
2025-04-14 13:20:00,1848
2025-04-14 13:30:00,1788
2025-04-14 13:40:00,1757
2025-04-14 13:50:00,1919
2025-04-14 14:00:00,1878
2025-04-14 14:10:00,1520
2025-04-14 14:20:00,1817
2025-04-14 14:30:00,1710
2025-04-14 14:40:00,1815
2025-04-14 14:50:00,1998
2025-04-14 15:00:00,1939
2025-04-14 15:10:00,1714
2025-04-14 15:20:00,1699
2025-04-14 15:30:00,1781
2025-04-14 15:40:00,1834
2025-04-14 15:50:00,1939
2025-04-14 16:00:00,1761
2025-04-14 16:10:00,1766
2025-04-14 16:20:00,1876
2025-04-14 16:30:00,1857
2025-04-14 16:40:00,1793
2025-04-14 16:50:00,1782
2025-04-14 17:00:00,1852
2025-04-14 17:10:00,1693
2025-04-14 17:20:00,1931
2025-04-14 17:30:00,1794
2025-04-14 17:40:00,1875
2025-04-14 17:50:00,1832
2025-04-14 18:00:00,1141
2025-04-14 18:10:00,1245
2025-04-14 18:20:00,1325
2025-04-14 18:30:00,1242
2025-04-14 18:40:00,1344
2025-04-14 18:50:00,1531
2025-04-14 19:00:00,1239
2025-04-14 19:10:00,1427
2025-04-14 19:20:00,1135
2025-04-14 19:30:00,1244
2025-04-14 19:40:00,1227
2025-04-14 19:50:00,1416
2025-04-14 20:00:00,1422
2025-04-14 20:10:00,1161
2025-04-14 20:20:00,1245
2025-04-14 20:30:00,1193
2025-04-14 20:40:00,1243
2025-04-14 20:50:00,1218
2025-04-14 21:00:00,1346
2025-04-14 21:10:00,1199
2025-04-14 21:20:00,1363
2025-04-14 21:30:00,1154
2025-04-14 21:40:00,1452
2025-04-14 21:50:00,1414
2025-04-14 22:00:00,1007
2025-04-14 22:10:00,1038
2025-04-14 22:20:00,774
2025-04-14 22:30:00,832
2025-04-14 22:40:00,848
2025-04-14 22:50:00,876
2025-04-14 23:00:00,823
2025-04-14 23:10:00,866
2025-04-14 23:20:00,929
2025-04-14 23:30:00,693
2025-04-14 23:40:00,739
2025-04-14 23:50:00,825
2025-04-15 00:00:00,1053
2025-04-15 00:10:00,706
2025-04-15 00:20:00,937
2025-04-15 00:30:00,869
2025-04-15 00:40:00,996
2025-04-15 00:50:00,746
2025-04-15 01:00:00,929
2025-04-15 01:10:00,1071
2025-04-15 01:20:00,917
2025-04-15 01:30:00,795
2025-04-15 01:40:00,665
2025-04-15 01:50:00,800
2025-04-15 02:00:00,1031
2025-04-15 02:10:00,947
2025-04-15 02:20:00,1026
2025-04-15 02:30:00,918
2025-04-15 02:40:00,980
2025-04-15 02:50:00,1018
2025-04-15 03:00:00,799
2025-04-15 03:10:00,927
2025-04-15 03:20:00,1011
2025-04-15 03:30:00,809
2025-04-15 03:40:00,932
2025-04-15 03:50:00,961
2025-04-15 04:00:00,600
2025-04-15 04:10:00,777
2025-04-15 04:20:00,918
2025-04-15 04:30:00,1035
2025-04-15 04:40:00,832
2025-04-15 04:50:00,1031
2025-04-15 05:00:00,1021
2025-04-15 05:10:00,820
2025-04-15 05:20:00,997
2025-04-15 05:30:00,827
2025-04-15 05:40:00,829
2025-04-15 05:50:00,792
2025-04-15 06:00:00,1833
2025-04-15 06:10:00,1670
2025-04-15 06:20:00,1648
2025-04-15 06:30:00,1657
2025-04-15 06:40:00,1592
2025-04-15 06:50:00,1734
2025-04-15 07:00:00,1503
2025-04-15 07:10:00,1407
2025-04-15 07:20:00,1755
2025-04-15 07:30:00,1575
2025-04-15 07:40:00,1627
2025-04-15 07:50:00,1659
2025-04-15 08:00:00,1708
2025-04-15 08:10:00,1485
2025-04-15 08:20:00,1508
2025-04-15 08:30:00,1744
2025-04-15 08:40:00,1595
2025-04-15 08:50:00,1634
2025-04-15 09:00:00,1626
2025-04-15 09:10:00,1612
2025-04-15 09:20:00,1526
2025-04-15 09:30:00,1609
2025-04-15 09:40:00,1570
2025-04-15 09:50:00,1766
2025-04-15 10:00:00,1711
2025-04-15 10:10:00,1617
2025-04-15 10:20:00,1481
2025-04-15 10:30:00,1581
2025-04-15 10:40:00,1803
2025-04-15 10:50:00,1759
2025-04-15 11:00:00,1775
2025-04-15 11:10:00,1535
2025-04-15 11:20:00,1680
2025-04-15 11:30:00,1568
2025-04-15 11:40:00,1532
2025-04-15 11:50:00,1843
2025-04-15 12:00:00,1940
2025-04-15 12:10:00,1931
2025-04-15 12:20:00,1817
2025-04-15 12:30:00,1700
2025-04-15 12:40:00,1878
2025-04-15 12:50:00,1907
2025-04-15 13:00:00,1828
2025-04-15 13:10:00,1607
2025-04-15 13:20:00,1770
2025-04-15 13:30:00,2012
2025-04-15 13:40:00,1915
2025-04-15 13:50:00,1650
2025-04-15 14:00:00,1885
2025-04-15 14:10:00,1943
2025-04-15 14:20:00,1948
2025-04-15 14:30:00,1800
2025-04-15 14:40:00,1665
2025-04-15 14:50:00,1788
2025-04-15 15:00:00,1882
2025-04-15 15:10:00,1745
2025-04-15 15:20:00,1849
2025-04-15 15:30:00,1799
2025-04-15 15:40:00,1898
2025-04-15 15:50:00,1787
2025-04-15 16:00:00,1812
2025-04-15 16:10:00,1839
2025-04-15 16:20:00,1847
2025-04-15 16:30:00,1928
2025-04-15 16:40:00,1883
2025-04-15 16:50:00,1633
2025-04-15 17:00:00,2038
2025-04-15 17:10:00,1838
2025-04-15 17:20:00,1775
2025-04-15 17:30:00,1823
2025-04-15 17:40:00,1775
2025-04-15 17:50:00,1767
2025-04-15 18:00:00,1323
2025-04-15 18:10:00,1321
2025-04-15 18:20:00,1347
2025-04-15 18:30:00,1316
2025-04-15 18:40:00,1297
2025-04-15 18:50:00,1384
2025-04-15 19:00:00,1304
2025-04-15 19:10:00,1301
2025-04-15 19:20:00,1255
2025-04-15 19:30:00,1296
2025-04-15 19:40:00,1302
2025-04-15 19:50:00,1379
2025-04-15 20:00:00,1341
2025-04-15 20:10:00,1279
2025-04-15 20:20:00,1346
2025-04-15 20:30:00,1368
2025-04-15 20:40:00,1241
2025-04-15 20:50:00,1353
2025-04-15 21:00:00,1338
2025-04-15 21:10:00,1408
2025-04-15 21:20:00,1325
2025-04-15 21:30:00,1243
2025-04-15 21:40:00,1414
2025-04-15 21:50:00,1428
2025-04-15 22:00:00,997
2025-04-15 22:10:00,786
2025-04-15 22:20:00,824
2025-04-15 22:30:00,847
2025-04-15 22:40:00,858
2025-04-15 22:50:00,884
2025-04-15 23:00:00,1011
2025-04-15 23:10:00,784
2025-04-15 23:20:00,1004
2025-04-15 23:30:00,698
2025-04-15 23:40:00,1150
2025-04-15 23:50:00,768
2025-04-16 00:00:00,687
2025-04-16 00:10:00,807
2025-04-16 00:20:00,1058
2025-04-16 00:30:00,970
2025-04-16 00:40:00,1132
2025-04-16 00:50:00,933
2025-04-16 01:00:00,864
2025-04-16 01:10:00,830
2025-04-16 01:20:00,965
2025-04-16 01:30:00,887
2025-04-16 01:40:00,858
2025-04-16 01:50:00,912
2025-04-16 02:00:00,1055
2025-04-16 02:10:00,1071
2025-04-16 02:20:00,755
2025-04-16 02:30:00,1079
2025-04-16 02:40:00,965
2025-04-16 02:50:00,1112
2025-04-16 03:00:00,808
2025-04-16 03:10:00,965
2025-04-16 03:20:00,1000
2025-04-16 03:30:00,850
2025-04-16 03:40:00,993
2025-04-16 03:50:00,1219
2025-04-16 04:00:00,1025
2025-04-16 04:10:00,817
2025-04-16 04:20:00,952
2025-04-16 04:30:00,928
2025-04-16 04:40:00,848
2025-04-16 04:50:00,948
2025-04-16 05:00:00,735
2025-04-16 05:10:00,988
2025-04-16 05:20:00,986
2025-04-16 05:30:00,888
2025-04-16 05:40:00,776
2025-04-16 05:50:00,925
2025-04-16 06:00:00,1746
2025-04-16 06:10:00,1635
2025-04-16 06:20:00,1689
2025-04-16 06:30:00,1751
2025-04-16 06:40:00,1747
2025-04-16 06:50:00,1570
2025-04-16 07:00:00,1602
2025-04-16 07:10:00,1775
2025-04-16 07:20:00,1640
2025-04-16 07:30:00,1589
2025-04-16 07:40:00,1622
2025-04-16 07:50:00,1635
2025-04-16 08:00:00,1704
2025-04-16 08:10:00,1587
2025-04-16 08:20:00,1827
2025-04-16 08:30:00,1699
2025-04-16 08:40:00,1575
2025-04-16 08:50:00,1684
2025-04-16 09:00:00,1753
2025-04-16 09:10:00,1685
2025-04-16 09:20:00,1571
2025-04-16 09:30:00,1478
2025-04-16 09:40:00,1550
2025-04-16 09:50:00,1723
2025-04-16 10:00:00,1844
2025-04-16 10:10:00,1554
2025-04-16 10:20:00,1643
2025-04-16 10:30:00,1532
2025-04-16 10:40:00,1428
2025-04-16 10:50:00,1631
2025-04-16 11:00:00,1818
2025-04-16 11:10:00,1736
2025-04-16 11:20:00,1518
2025-04-16 11:30:00,1492
2025-04-16 11:40:00,1754
2025-04-16 11:50:00,1567
2025-04-16 12:00:00,1821
2025-04-16 12:10:00,1758
2025-04-16 12:20:00,1842
2025-04-16 12:30:00,1913
2025-04-16 12:40:00,1860
2025-04-16 12:50:00,1789
2025-04-16 13:00:00,1643
2025-04-16 13:10:00,1753
2025-04-16 13:20:00,1638
2025-04-16 13:30:00,1808
2025-04-16 13:40:00,1742
2025-04-16 13:50:00,1754
2025-04-16 14:00:00,1632
2025-04-16 14:10:00,1883
2025-04-16 14:20:00,1887
2025-04-16 14:30:00,1711
2025-04-16 14:40:00,1938
2025-04-16 14:50:00,1664
2025-04-16 15:00:00,1866
2025-04-16 15:10:00,1935
2025-04-16 15:20:00,1789
2025-04-16 15:30:00,1822
2025-04-16 15:40:00,1822
2025-04-16 15:50:00,1965
2025-04-16 16:00:00,1820
2025-04-16 16:10:00,1794
2025-04-16 16:20:00,1829
2025-04-16 16:30:00,1670
2025-04-16 16:40:00,1779
2025-04-16 16:50:00,1696
2025-04-16 17:00:00,1664
2025-04-16 17:10:00,1507
2025-04-16 17:20:00,1651
2025-04-16 17:30:00,1844
2025-04-16 17:40:00,1606
2025-04-16 17:50:00,1935
2025-04-16 18:00:00,1358
2025-04-16 18:10:00,1451
2025-04-16 18:20:00,1360
2025-04-16 18:30:00,1294
2025-04-16 18:40:00,1375
2025-04-16 18:50:00,1258
2025-04-16 19:00:00,1474
2025-04-16 19:10:00,1351
2025-04-16 19:20:00,1515
2025-04-16 19:30:00,1446
2025-04-16 19:40:00,1409
2025-04-16 19:50:00,1477
2025-04-16 20:00:00,1322
2025-04-16 20:10:00,1401
2025-04-16 20:20:00,1500
2025-04-16 20:30:00,1342
2025-04-16 20:40:00,1340
2025-04-16 20:50:00,1335
2025-04-16 21:00:00,1197
2025-04-16 21:10:00,1608
2025-04-16 21:20:00,1490
2025-04-16 21:30:00,1291
2025-04-16 21:40:00,1302
2025-04-16 21:50:00,1382
2025-04-16 22:00:00,1030
2025-04-16 22:10:00,964
2025-04-16 22:20:00,935
2025-04-16 22:30:00,885
2025-04-16 22:40:00,819
2025-04-16 22:50:00,861
2025-04-16 23:00:00,811
2025-04-16 23:10:00,966
2025-04-16 23:20:00,876
2025-04-16 23:30:00,884
2025-04-16 23:40:00,755
2025-04-16 23:50:00,807
2025-04-17 00:00:00,887
2025-04-17 00:10:00,1005
2025-04-17 00:20:00,836
2025-04-17 00:30:00,847
2025-04-17 00:40:00,882
2025-04-17 00:50:00,894
2025-04-17 01:00:00,1014
2025-04-17 01:10:00,1077
2025-04-17 01:20:00,987
2025-04-17 01:30:00,921
2025-04-17 01:40:00,1033
2025-04-17 01:50:00,928
2025-04-17 02:00:00,881
2025-04-17 02:10:00,753
2025-04-17 02:20:00,637
2025-04-17 02:30:00,828
2025-04-17 02:40:00,774
2025-04-17 02:50:00,811
2025-04-17 03:00:00,817
2025-04-17 03:10:00,896
2025-04-17 03:20:00,1041
2025-04-17 03:30:00,1050
2025-04-17 03:40:00,814
2025-04-17 03:50:00,1038
2025-04-17 04:00:00,759
2025-04-17 04:10:00,889
2025-04-17 04:20:00,850
2025-04-17 04:30:00,834
2025-04-17 04:40:00,780
2025-04-17 04:50:00,937
2025-04-17 05:00:00,724
2025-04-17 05:10:00,947
2025-04-17 05:20:00,1031
2025-04-17 05:30:00,819
2025-04-17 05:40:00,812
2025-04-17 05:50:00,933
2025-04-17 06:00:00,1741
2025-04-17 06:10:00,1841
2025-04-17 06:20:00,1568
2025-04-17 06:30:00,1707
2025-04-17 06:40:00,1706
2025-04-17 06:50:00,1811
2025-04-17 07:00:00,1637
2025-04-17 07:10:00,1630
2025-04-17 07:20:00,1590
2025-04-17 07:30:00,1596
2025-04-17 07:40:00,1698
2025-04-17 07:50:00,1397
2025-04-17 08:00:00,1779
2025-04-17 08:10:00,1704
2025-04-17 08:20:00,1765
2025-04-17 08:30:00,1630
2025-04-17 08:40:00,1553
2025-04-17 08:50:00,1630
2025-04-17 09:00:00,1732
2025-04-17 09:10:00,1763
2025-04-17 09:20:00,1752
2025-04-17 09:30:00,1589
2025-04-17 09:40:00,1638
2025-04-17 09:50:00,1593
2025-04-17 10:00:00,1694
2025-04-17 10:10:00,1574
2025-04-17 10:20:00,1546
2025-04-17 10:30:00,1595
2025-04-17 10:40:00,1649
2025-04-17 10:50:00,1473
2025-04-17 11:00:00,1501
2025-04-17 11:10:00,1619
2025-04-17 11:20:00,1793
2025-04-17 11:30:00,1650
2025-04-17 11:40:00,1576
2025-04-17 11:50:00,1488
2025-04-17 12:00:00,1695
2025-04-17 12:10:00,1913
2025-04-17 12:20:00,1909
2025-04-17 12:30:00,1701
2025-04-17 12:40:00,1913
2025-04-17 12:50:00,1676
2025-04-17 13:00:00,1675
2025-04-17 13:10:00,1902
2025-04-17 13:20:00,1745
2025-04-17 13:30:00,1896
2025-04-17 13:40:00,1945
2025-04-17 13:50:00,1835
2025-04-17 14:00:00,1905
2025-04-17 14:10:00,1986
2025-04-17 14:20:00,1874
2025-04-17 14:30:00,1948
2025-04-17 14:40:00,1847
2025-04-17 14:50:00,1736
2025-04-17 15:00:00,1850
2025-04-17 15:10:00,1911
2025-04-17 15:20:00,1702
2025-04-17 15:30:00,1824
2025-04-17 15:40:00,1918
2025-04-17 15:50:00,1944
2025-04-17 16:00:00,1750
2025-04-17 16:10:00,1758
2025-04-17 16:20:00,1805
2025-04-17 16:30:00,2046
2025-04-17 16:40:00,1733
2025-04-17 16:50:00,1650
2025-04-17 17:00:00,1900
2025-04-17 17:10:00,1655
2025-04-17 17:20:00,1834
2025-04-17 17:30:00,1737
2025-04-17 17:40:00,1917
2025-04-17 17:50:00,1754
2025-04-17 18:00:00,1456
2025-04-17 18:10:00,1274
2025-04-17 18:20:00,1431
2025-04-17 18:30:00,1411
2025-04-17 18:40:00,1339
2025-04-17 18:50:00,1501
2025-04-17 19:00:00,1405
2025-04-17 19:10:00,1317
2025-04-17 19:20:00,1361
2025-04-17 19:30:00,1190
2025-04-17 19:40:00,1406
2025-04-17 19:50:00,1324
2025-04-17 20:00:00,1443
2025-04-17 20:10:00,1316
2025-04-17 20:20:00,1410
2025-04-17 20:30:00,1337
2025-04-17 20:40:00,1416
2025-04-17 20:50:00,1326
2025-04-17 21:00:00,1318
2025-04-17 21:10:00,1263
2025-04-17 21:20:00,1231
2025-04-17 21:30:00,1254
2025-04-17 21:40:00,1508
2025-04-17 21:50:00,1468
2025-04-17 22:00:00,944
2025-04-17 22:10:00,882
2025-04-17 22:20:00,876
2025-04-17 22:30:00,806
2025-04-17 22:40:00,1042
2025-04-17 22:50:00,923
2025-04-17 23:00:00,651
2025-04-17 23:10:00,870
2025-04-17 23:20:00,1021
2025-04-17 23:30:00,860
2025-04-17 23:40:00,987
2025-04-17 23:50:00,908
2025-04-18 00:00:00,749
2025-04-18 00:10:00,911
2025-04-18 00:20:00,932
2025-04-18 00:30:00,836
2025-04-18 00:40:00,948
2025-04-18 00:50:00,1032
2025-04-18 01:00:00,1009
2025-04-18 01:10:00,1002
2025-04-18 01:20:00,769
2025-04-18 01:30:00,889
2025-04-18 01:40:00,943
2025-04-18 01:50:00,878
2025-04-18 02:00:00,785
2025-04-18 02:10:00,913
2025-04-18 02:20:00,1016
2025-04-18 02:30:00,935
2025-04-18 02:40:00,862
2025-04-18 02:50:00,773
2025-04-18 03:00:00,896
2025-04-18 03:10:00,927
2025-04-18 03:20:00,936
2025-04-18 03:30:00,841
2025-04-18 03:40:00,868
2025-04-18 03:50:00,982
2025-04-18 04:00:00,814
2025-04-18 04:10:00,925
2025-04-18 04:20:00,877
2025-04-18 04:30:00,942
2025-04-18 04:40:00,887
2025-04-18 04:50:00,805
2025-04-18 05:00:00,1039
2025-04-18 05:10:00,778
2025-04-18 05:20:00,708
2025-04-18 05:30:00,929
2025-04-18 05:40:00,827
2025-04-18 05:50:00,888
2025-04-18 06:00:00,1475
2025-04-18 06:10:00,1737
2025-04-18 06:20:00,1893
2025-04-18 06:30:00,1721
2025-04-18 06:40:00,1630
2025-04-18 06:50:00,1842
2025-04-18 07:00:00,1603
2025-04-18 07:10:00,1514
2025-04-18 07:20:00,1839
2025-04-18 07:30:00,1805
2025-04-18 07:40:00,1657
2025-04-18 07:50:00,1624
2025-04-18 08:00:00,1582
2025-04-18 08:10:00,1737
2025-04-18 08:20:00,1468
2025-04-18 08:30:00,1488
2025-04-18 08:40:00,1746
2025-04-18 08:50:00,1742
2025-04-18 09:00:00,1615
2025-04-18 09:10:00,1655
2025-04-18 09:20:00,1644
2025-04-18 09:30:00,1597
2025-04-18 09:40:00,1571
2025-04-18 09:50:00,1660
2025-04-18 10:00:00,1782
2025-04-18 10:10:00,1790
2025-04-18 10:20:00,1455
2025-04-18 10:30:00,1616
2025-04-18 10:40:00,1615
2025-04-18 10:50:00,1698
2025-04-18 11:00:00,1708
2025-04-18 11:10:00,1717
2025-04-18 11:20:00,1716
2025-04-18 11:30:00,1480
2025-04-18 11:40:00,1618
2025-04-18 11:50:00,1665
2025-04-18 12:00:00,1722
2025-04-18 12:10:00,1953
2025-04-18 12:20:00,1622
2025-04-18 12:30:00,1792
2025-04-18 12:40:00,1697
2025-04-18 12:50:00,1833
2025-04-18 13:00:00,1781
2025-04-18 13:10:00,1857
2025-04-18 13:20:00,1709
2025-04-18 13:30:00,1804
2025-04-18 13:40:00,1714
2025-04-18 13:50:00,1940
2025-04-18 14:00:00,1739
2025-04-18 14:10:00,1690
2025-04-18 14:20:00,1728
2025-04-18 14:30:00,1912
2025-04-18 14:40:00,1974
2025-04-18 14:50:00,1760
2025-04-18 15:00:00,1735
2025-04-18 15:10:00,1944
2025-04-18 15:20:00,1752
2025-04-18 15:30:00,1759
2025-04-18 15:40:00,1973
2025-04-18 15:50:00,1982
2025-04-18 16:00:00,2021
2025-04-18 16:10:00,1660
2025-04-18 16:20:00,1840
2025-04-18 16:30:00,1702
2025-04-18 16:40:00,1773
2025-04-18 16:50:00,1847
2025-04-18 17:00:00,1922
2025-04-18 17:10:00,1633
2025-04-18 17:20:00,1973
2025-04-18 17:30:00,1847
2025-04-18 17:40:00,1749
2025-04-18 17:50:00,1851
2025-04-18 18:00:00,1306
2025-04-18 18:10:00,1291
2025-04-18 18:20:00,1401
2025-04-18 18:30:00,1336
2025-04-18 18:40:00,1498
2025-04-18 18:50:00,1205
2025-04-18 19:00:00,1433
2025-04-18 19:10:00,1191
2025-04-18 19:20:00,1375
2025-04-18 19:30:00,1322
2025-04-18 19:40:00,1441
2025-04-18 19:50:00,1353
2025-04-18 20:00:00,1416
2025-04-18 20:10:00,1364
2025-04-18 20:20:00,1264
2025-04-18 20:30:00,1255
2025-04-18 20:40:00,1369
2025-04-18 20:50:00,1391
2025-04-18 21:00:00,1285
2025-04-18 21:10:00,1534
2025-04-18 21:20:00,1252
2025-04-18 21:30:00,1334
2025-04-18 21:40:00,1070
2025-04-18 21:50:00,1181
2025-04-18 22:00:00,782
2025-04-18 22:10:00,906
2025-04-18 22:20:00,1079
2025-04-18 22:30:00,653
2025-04-18 22:40:00,919
2025-04-18 22:50:00,1007
2025-04-18 23:00:00,829
2025-04-18 23:10:00,818
2025-04-18 23:20:00,1036
2025-04-18 23:30:00,855
2025-04-18 23:40:00,906
2025-04-18 23:50:00,909
2025-04-19 00:00:00,819
2025-04-19 00:10:00,989
2025-04-19 00:20:00,895
2025-04-19 00:30:00,839
2025-04-19 00:40:00,853
2025-04-19 00:50:00,950
2025-04-19 01:00:00,1018
2025-04-19 01:10:00,868
2025-04-19 01:20:00,921
2025-04-19 01:30:00,842
2025-04-19 01:40:00,722
2025-04-19 01:50:00,850
2025-04-19 02:00:00,894
2025-04-19 02:10:00,835
2025-04-19 02:20:00,961
2025-04-19 02:30:00,925
2025-04-19 02:40:00,1019
2025-04-19 02:50:00,1050
2025-04-19 03:00:00,985
2025-04-19 03:10:00,903
2025-04-19 03:20:00,981
2025-04-19 03:30:00,953
2025-04-19 03:40:00,943
2025-04-19 03:50:00,902
2025-04-19 04:00:00,902
2025-04-19 04:10:00,977
2025-04-19 04:20:00,985
2025-04-19 04:30:00,1034
2025-04-19 04:40:00,878
2025-04-19 04:50:00,905
2025-04-19 05:00:00,957
2025-04-19 05:10:00,997
2025-04-19 05:20:00,857
2025-04-19 05:30:00,895
2025-04-19 05:40:00,730
2025-04-19 05:50:00,947
2025-04-19 06:00:00,1742
2025-04-19 06:10:00,1582
2025-04-19 06:20:00,1578
2025-04-19 06:30:00,1799
2025-04-19 06:40:00,1558
2025-04-19 06:50:00,1756
2025-04-19 07:00:00,1552
2025-04-19 07:10:00,1659
2025-04-19 07:20:00,1805
2025-04-19 07:30:00,1468
2025-04-19 07:40:00,1586
2025-04-19 07:50:00,1773
2025-04-19 08:00:00,1477
2025-04-19 08:10:00,1638
2025-04-19 08:20:00,1596
2025-04-19 08:30:00,1553
2025-04-19 08:40:00,1752
2025-04-19 08:50:00,1575
2025-04-19 09:00:00,1637
2025-04-19 09:10:00,1550
2025-04-19 09:20:00,1589
2025-04-19 09:30:00,1630
2025-04-19 09:40:00,1602
2025-04-19 09:50:00,1668
2025-04-19 10:00:00,1614
2025-04-19 10:10:00,1657
2025-04-19 10:20:00,1624
2025-04-19 10:30:00,1588
2025-04-19 10:40:00,1687
2025-04-19 10:50:00,1492
2025-04-19 11:00:00,1780
2025-04-19 11:10:00,1584
2025-04-19 11:20:00,1895
2025-04-19 11:30:00,1597
2025-04-19 11:40:00,1729
2025-04-19 11:50:00,1610
2025-04-19 12:00:00,1861
2025-04-19 12:10:00,1915
2025-04-19 12:20:00,1673
2025-04-19 12:30:00,1743
